cal,calibration_alpha_rmse,failure,fault,feasibility_risk_ext,feasibility_risk_ext_est,feasibility_risk_tau_only,hold_ee_error,horizon,rho_tau,rho_vel,seed,target,torque
cal_small,0.006350006350008765,False,False,0.5617233285596307,0.5617233285596307,0.17843473246740477,0.00122534042697338,normal,0.1779296144021842,0.5617233285596307,44,near,loose
cal_small,0.006350006350008624,False,False,0.5617233285596307,0.5617233285596307,0.17819257364530786,0.001228697666320627,normal,0.1779296144021842,0.5617233285596307,45,near,loose
cal_small,0.006350006350008673,False,False,0.5617233285596307,0.5617233285596307,0.17857325973793461,0.0012443258966441317,normal,0.1779296144021842,0.5617233285596307,46,near,loose
cal_small,0.00635000635000872,False,False,0.5617233285596307,0.5617233285596307,0.17785233109204474,0.0004150510493396717,normal,0.1779296144021842,0.5617233285596307,47,near,loose
cal_small,0.006350006350008647,False,False,0.5617233285596307,0.5617233285596307,0.17828851777992158,0.0006445034585210583,normal,0.1779296144021842,0.5617233285596307,48,near,loose
cal_small,0.006350006350008624,False,False,0.5617233285596307,0.5617233285596307,0.17796749128220013,0.0013774905773074671,normal,0.1779296144021842,0.5617233285596307,49,near,loose
cal_small,0.006350006350008715,True,True,2.106462482098615,2.106462482098615,0.27428002011034625,inf,normal,0.27355158659947876,2.106462482098615,0,far,loose
cal_small,0.006350006350008816,True,True,2.106462482098615,2.106462482098615,0.2743997267253953,inf,normal,0.27355158659947876,2.106462482098615,1,far,loose
cal_small,0.006350006350008697,True,True,2.106462482098615,2.106462482098615,0.2733443631539984,inf,normal,0.27355158659947876,2.106462482098615,2,far,loose
cal_small,0.0063500063500086705,True,True,2.106462482098615,2.106462482098615,0.27340920117498263,inf,normal,0.27355158659947876,2.106462482098615,3,far,loose
cal_small,0.006350006350008539,True,True,2.106462482098615,2.106462482098615,0.2720949544006562,inf,normal,0.27355158659947876,2.106462482098615,4,far,loose
cal_small,0.006350006350008691,True,True,2.106462482098615,2.106462482098615,0.27520010449567783,inf,normal,0.27355158659947876,2.106462482098615,5,far,loose
cal_small,0.006350006350008873,True,True,2.106462482098615,2.106462482098615,0.2751607767626982,inf,normal,0.27355158659947876,2.106462482098615,6,far,loose
cal_small,0.006350006350008762,True,True,2.106462482098615,2.106462482098615,0.27220986003974434,inf,normal,0.27355158659947876,2.106462482098615,7,far,loose
cal_small,0.006350006350008759,True,True,2.106462482098615,2.106462482098615,0.27287219060206125,inf,normal,0.27355158659947876,2.106462482098615,8,far,loose
cal_small,0.006350006350008759,True,True,2.106462482098615,2.106462482098615,0.27493186708283324,inf,normal,0.27355158659947876,2.106462482098615,9,far,loose
cal_small,0.006350006350008719,True,True,2.106462482098615,2.106462482098615,0.2727977202800899,inf,normal,0.27355158659947876,2.106462482098615,10,far,loose
cal_small,0.00635000635000877,True,True,2.106462482098615,2.106462482098615,0.2732189459298949,inf,normal,0.27355158659947876,2.106462482098615,11,far,loose
cal_small,0.006350006350008667,True,True,2.106462482098615,2.106462482098615,0.27238383896002843,inf,normal,0.27355158659947876,2.106462482098615,12,far,loose
cal_small,0.006350006350008701,True,True,2.106462482098615,2.106462482098615,0.27487193058860604,inf,normal,0.27355158659947876,2.106462482098615,13,far,loose
cal_small,0.00635000635000879,True,True,2.106462482098615,2.106462482098615,0.27509802805071615,inf,normal,0.27355158659947876,2.106462482098615,14,far,loose
cal_small,0.006350006350008692,True,True,2.106462482098615,2.106462482098615,0.274125666145992,inf,normal,0.27355158659947876,2.106462482098615,15,far,loose
cal_small,0.0063500063500087555,True,True,2.106462482098615,2.106462482098615,0.27450772860710426,inf,normal,0.27355158659947876,2.106462482098615,16,far,loose
cal_small,0.006350006350008844,True,True,2.106462482098615,2.106462482098615,0.27233632216512155,inf,normal,0.27355158659947876,2.106462482098615,17,far,loose
cal_small,0.0063500063500086384,True,True,2.106462482098615,2.106462482098615,0.272755799163686,inf,normal,0.27355158659947876,2.106462482098615,18,far,loose
cal_small,0.006350006350008741,True,True,2.106462482098615,2.106462482098615,0.273847899831964,inf,normal,0.27355158659947876,2.106462482098615,19,far,loose
cal_small,0.006350006350008754,True,True,2.106462482098615,2.106462482098615,0.27145372335145723,inf,normal,0.27355158659947876,2.106462482098615,20,far,loose
cal_small,0.006350006350008704,True,True,2.106462482098615,2.106462482098615,0.27121441240729505,inf,normal,0.27355158659947876,2.106462482098615,21,far,loose
cal_small,0.006350006350008712,True,True,2.106462482098615,2.106462482098615,0.2719610390081991,inf,normal,0.27355158659947876,2.106462482098615,22,far,loose
cal_small,0.006350006350008758,True,True,2.106462482098615,2.106462482098615,0.27444207375168006,inf,normal,0.27355158659947876,2.106462482098615,23,far,loose
cal_small,0.0063500063500088475,True,True,2.106462482098615,2.106462482098615,0.2724177002808507,inf,normal,0.27355158659947876,2.106462482098615,24,far,loose
cal_small,0.006350006350008699,True,True,2.106462482098615,2.106462482098615,0.27405227716120983,inf,normal,0.27355158659947876,2.106462482098615,25,far,loose
cal_small,0.006350006350008705,True,True,2.106462482098615,2.106462482098615,0.2735521134523206,inf,normal,0.27355158659947876,2.106462482098615,26,far,loose
cal_small,0.0063500063500087,True,True,2.106462482098615,2.106462482098615,0.27575905896122205,inf,normal,0.27355158659947876,2.106462482098615,27,far,loose
cal_small,0.006350006350008764,True,True,2.106462482098615,2.106462482098615,0.2733154788757759,inf,normal,0.27355158659947876,2.106462482098615,28,far,loose
cal_small,0.006350006350008687,True,True,2.106462482098615,2.106462482098615,0.2749366057117619,inf,normal,0.27355158659947876,2.106462482098615,29,far,loose
cal_small,0.006350006350008597,True,True,2.106462482098615,2.106462482098615,0.273463755622534,inf,normal,0.27355158659947876,2.106462482098615,30,far,loose
cal_small,0.006350006350008734,True,True,2.106462482098615,2.106462482098615,0.2738327886554809,inf,normal,0.27355158659947876,2.106462482098615,31,far,loose
cal_small,0.006350006350008838,True,True,2.106462482098615,2.106462482098615,0.2745131294085462,inf,normal,0.27355158659947876,2.106462482098615,32,far,loose
cal_small,0.006350006350008598,True,True,2.106462482098615,2.106462482098615,0.27174019285722995,inf,normal,0.27355158659947876,2.106462482098615,33,far,loose
cal_small,0.006350006350008809,True,True,2.106462482098615,2.106462482098615,0.27114209501051073,inf,normal,0.27355158659947876,2.106462482098615,34,far,loose
cal_small,0.0063500063500086905,True,True,2.106462482098615,2.106462482098615,0.27466833767280036,inf,normal,0.27355158659947876,2.106462482098615,35,far,loose
cal_small,0.006350006350008784,True,True,2.106462482098615,2.106462482098615,0.2718819407854189,inf,normal,0.27355158659947876,2.106462482098615,36,far,loose
cal_small,0.00635000635000876,True,True,2.106462482098615,2.106462482098615,0.2740650669456353,inf,normal,0.27355158659947876,2.106462482098615,37,far,loose
cal_small,0.006350006350008784,True,True,2.106462482098615,2.106462482098615,0.27400432296302296,inf,normal,0.27355158659947876,2.106462482098615,38,far,loose
cal_small,0.006350006350008841,True,True,2.106462482098615,2.106462482098615,0.2735612085988893,inf,normal,0.27355158659947876,2.106462482098615,39,far,loose
cal_small,0.00635000635000868,True,True,2.106462482098615,2.106462482098615,0.2747357012459516,inf,normal,0.27355158659947876,2.106462482098615,40,far,loose
cal_small,0.006350006350008794,True,True,2.106462482098615,2.106462482098615,0.2741202103061831,inf,normal,0.27355158659947876,2.106462482098615,41,far,loose
cal_small,0.006350006350008784,True,True,2.106462482098615,2.106462482098615,0.2733967595582095,inf,normal,0.27355158659947876,2.106462482098615,42,far,loose
cal_small,0.00635000635000872,True,True,2.106462482098615,2.106462482098615,0.27140463473858933,inf,normal,0.27355158659947876,2.106462482098615,43,far,loose
cal_small,0.006350006350008765,True,True,2.106462482098615,2.106462482098615,0.27190270379633874,inf,normal,0.27355158659947876,2.106462482098615,44,far,loose
cal_small,0.006350006350008624,True,True,2.106462482098615,2.106462482098615,0.2740638974526265,inf,normal,0.27355158659947876,2.106462482098615,45,far,loose
cal_small,0.006350006350008673,True,True,2.106462482098615,2.106462482098615,0.27336152476956294,inf,normal,0.27355158659947876,2.106462482098615,46,far,loose
cal_small,0.00635000635000872,True,True,2.106462482098615,2.106462482098615,0.27428417197027755,inf,normal,0.27355158659947876,2.106462482098615,47,far,loose
cal_small,0.006350006350008647,True,True,2.106462482098615,2.106462482098615,0.27384613750779174,inf,normal,0.27355158659947876,2.106462482098615,48,far,loose
cal_small,0.006350006350008624,True,True,2.106462482098615,2.106462482098615,0.2724665101719082,inf,normal,0.27355158659947876,2.106462482098615,49,far,loose
cal_small,0.006350006350008715,True,True,1.2036928469134942,1.2036928469134942,0.2706440303585974,inf,short,0.2694118339146315,1.2036928469134942,0,near,loose
cal_small,0.006350006350008816,True,True,1.2036928469134942,1.2036928469134942,0.2696818080807309,inf,short,0.2694118339146315,1.2036928469134942,1,near,loose
cal_small,0.006350006350008697,True,True,1.2036928469134942,1.2036928469134942,0.2701902807517485,inf,short,0.2694118339146315,1.2036928469134942,2,near,loose
cal_small,0.0063500063500086705,True,True,1.2036928469134942,1.2036928469134942,0.27028409102294126,inf,short,0.2694118339146315,1.2036928469134942,3,near,loose
cal_small,0.006350006350008539,True,True,1.2036928469134942,1.2036928469134942,0.27064712414104797,inf,short,0.2694118339146315,1.2036928469134942,4,near,loose
cal_small,0.006350006350008691,True,True,1.2036928469134942,1.2036928469134942,0.27108154363247977,inf,short,0.2694118339146315,1.2036928469134942,5,near,loose
cal_small,0.006350006350008873,True,True,1.2036928469134942,1.2036928469134942,0.2708385661934999,inf,short,0.2694118339146315,1.2036928469134942,6,near,loose
cal_small,0.006350006350008762,True,True,1.2036928469134942,1.2036928469134942,0.2679147970102023,inf,short,0.2694118339146315,1.2036928469134942,7,near,loose
cal_small,0.006350006350008759,True,True,1.2036928469134942,1.2036928469134942,0.26861812137681274,inf,short,0.2694118339146315,1.2036928469134942,8,near,loose
cal_small,0.006350006350008759,True,True,1.2036928469134942,1.2036928469134942,0.27012093370316886,inf,short,0.2694118339146315,1.2036928469134942,9,near,loose
cal_small,0.006350006350008719,True,True,1.2036928469134942,1.2036928469134942,0.2714279903448356,inf,short,0.2694118339146315,1.2036928469134942,10,near,loose
cal_small,0.00635000635000877,True,True,1.2036928469134942,1.2036928469134942,0.2711219320349855,inf,short,0.2694118339146315,1.2036928469134942,11,near,loose
cal_small,0.006350006350008667,True,True,1.2036928469134942,1.2036928469134942,0.2660854426610971,inf,short,0.2694118339146315,1.2036928469134942,12,near,loose
cal_small,0.006350006350008701,True,True,1.2036928469134942,1.2036928469134942,0.27052965149200675,inf,short,0.2694118339146315,1.2036928469134942,13,near,loose
cal_small,0.00635000635000879,True,True,1.2036928469134942,1.2036928469134942,0.26931510624189337,inf,short,0.2694118339146315,1.2036928469134942,14,near,loose
cal_small,0.006350006350008692,True,True,1.2036928469134942,1.2036928469134942,0.2687072314549751,inf,short,0.2694118339146315,1.2036928469134942,15,near,loose
cal_small,0.0063500063500087555,True,True,1.2036928469134942,1.2036928469134942,0.2680153244518721,inf,short,0.2694118339146315,1.2036928469134942,16,near,loose
cal_small,0.006350006350008844,True,True,1.2036928469134942,1.2036928469134942,0.2712462406561626,inf,short,0.2694118339146315,1.2036928469134942,17,near,loose
cal_small,0.0063500063500086384,True,True,1.2036928469134942,1.2036928469134942,0.2673955603525127,inf,short,0.2694118339146315,1.2036928469134942,18,near,loose
cal_small,0.006350006350008741,True,True,1.2036928469134942,1.2036928469134942,0.26827222404107226,inf,short,0.2694118339146315,1.2036928469134942,19,near,loose
cal_small,0.006350006350008754,True,True,1.2036928469134942,1.2036928469134942,0.266948200708611,inf,short,0.2694118339146315,1.2036928469134942,20,near,loose
cal_small,0.006350006350008704,True,True,1.2036928469134942,1.2036928469134942,0.26641836256936574,inf,short,0.2694118339146315,1.2036928469134942,21,near,loose
cal_small,0.006350006350008712,True,True,1.2036928469134942,1.2036928469134942,0.2704675266935103,inf,short,0.2694118339146315,1.2036928469134942,22,near,loose
cal_small,0.006350006350008758,True,True,1.2036928469134942,1.2036928469134942,0.27057661127780164,inf,short,0.2694118339146315,1.2036928469134942,23,near,loose
cal_small,0.0063500063500088475,True,True,1.2036928469134942,1.2036928469134942,0.2689056291612533,inf,short,0.2694118339146315,1.2036928469134942,24,near,loose
cal_small,0.006350006350008699,True,True,1.2036928469134942,1.2036928469134942,0.26824232546826343,inf,short,0.2694118339146315,1.2036928469134942,25,near,loose
cal_small,0.006350006350008705,True,True,1.2036928469134942,1.2036928469134942,0.26922314817660953,inf,short,0.2694118339146315,1.2036928469134942,26,near,loose
cal_small,0.0063500063500087,True,True,1.2036928469134942,1.2036928469134942,0.27197630984793625,inf,short,0.2694118339146315,1.2036928469134942,27,near,loose
cal_small,0.006350006350008764,True,True,1.2036928469134942,1.2036928469134942,0.2713878188965253,inf,short,0.2694118339146315,1.2036928469134942,28,near,loose
cal_small,0.006350006350008687,True,True,1.2036928469134942,1.2036928469134942,0.27134859106385717,inf,short,0.2694118339146315,1.2036928469134942,29,near,loose
cal_small,0.006350006350008597,True,True,1.2036928469134942,1.2036928469134942,0.2687937876618706,inf,short,0.2694118339146315,1.2036928469134942,30,near,loose
cal_small,0.006350006350008734,True,True,1.2036928469134942,1.2036928469134942,0.27231950024820356,inf,short,0.2694118339146315,1.2036928469134942,31,near,loose
cal_small,0.006350006350008838,True,True,1.2036928469134942,1.2036928469134942,0.2688887478360016,inf,short,0.2694118339146315,1.2036928469134942,32,near,loose
cal_small,0.006350006350008598,True,True,1.2036928469134942,1.2036928469134942,0.2694693296195438,inf,short,0.2694118339146315,1.2036928469134942,33,near,loose
cal_small,0.006350006350008809,True,True,1.2036928469134942,1.2036928469134942,0.2665429834981038,inf,short,0.2694118339146315,1.2036928469134942,34,near,loose
cal_small,0.0063500063500086905,True,True,1.2036928469134942,1.2036928469134942,0.2691413691415308,inf,short,0.2694118339146315,1.2036928469134942,35,near,loose
cal_small,0.006350006350008784,True,True,1.2036928469134942,1.2036928469134942,0.2657057492760395,inf,short,0.2694118339146315,1.2036928469134942,36,near,loose
cal_small,0.00635000635000876,True,True,1.2036928469134942,1.2036928469134942,0.2701989899358993,inf,short,0.2694118339146315,1.2036928469134942,37,near,loose
cal_small,0.006350006350008784,True,True,1.2036928469134942,1.2036928469134942,0.26706569008052755,inf,short,0.2694118339146315,1.2036928469134942,38,near,loose
cal_small,0.006350006350008841,True,True,1.2036928469134942,1.2036928469134942,0.2692332429894402,inf,short,0.2694118339146315,1.2036928469134942,39,near,loose
cal_small,0.00635000635000868,True,True,1.2036928469134942,1.2036928469134942,0.2716031699473829,inf,short,0.2694118339146315,1.2036928469134942,40,near,loose
cal_small,0.006350006350008794,True,True,1.2036928469134942,1.2036928469134942,0.2690519745368083,inf,short,0.2694118339146315,1.2036928469134942,41,near,loose
cal_small,0.006350006350008784,True,True,1.2036928469134942,1.2036928469134942,0.268718669723455,inf,short,0.2694118339146315,1.2036928469134942,42,near,loose
cal_small,0.00635000635000872,True,True,1.2036928469134942,1.2036928469134942,0.2687228639449517,inf,short,0.2694118339146315,1.2036928469134942,43,near,loose
cal_small,0.006350006350008765,True,True,1.2036928469134942,1.2036928469134942,0.271025634550759,inf,short,0.2694118339146315,1.2036928469134942,44,near,loose
cal_small,0.006350006350008624,True,True,1.2036928469134942,1.2036928469134942,0.2688269489685601,inf,short,0.2694118339146315,1.2036928469134942,45,near,loose
cal_small,0.006350006350008673,True,True,1.2036928469134942,1.2036928469134942,0.27018075386819684,inf,short,0.2694118339146315,1.2036928469134942,46,near,loose
cal_small,0.00635000635000872,True,True,1.2036928469134942,1.2036928469134942,0.2688631755102822,inf,short,0.2694118339146315,1.2036928469134942,47,near,loose
cal_small,0.006350006350008647,True,True,1.2036928469134942,1.2036928469134942,0.26896806626182285,inf,short,0.2694118339146315,1.2036928469134942,48,near,loose
cal_small,0.006350006350008624,True,True,1.2036928469134942,1.2036928469134942,0.26974725623637247,inf,short,0.2694118339146315,1.2036928469134942,49,near,loose
cal_small,0.006350006350008715,True,True,4.513848175925602,4.513848175925602,0.657567470025295,inf,short,0.6583376765130196,4.513848175925602,0,far,loose
cal_small,0.006350006350008816,True,True,4.513848175925602,4.513848175925602,0.6638741611422452,inf,short,0.6583376765130196,4.513848175925602,1,far,loose
cal_small,0.006350006350008697,True,True,4.513848175925602,4.513848175925602,0.6589019092140286,inf,short,0.6583376765130196,4.513848175925602,2,far,loose
cal_small,0.0063500063500086705,True,True,4.513848175925602,4.513848175925602,0.6565971233633905,inf,short,0.6583376765130196,4.513848175925602,3,far,loose
cal_small,0.006350006350008539,True,True,4.513848175925602,4.513848175925602,0.651261877992592,inf,short,0.6583376765130196,4.513848175925602,4,far,loose
cal_small,0.006350006350008691,True,True,4.513848175925602,4.513848175925602,0.6636480709530392,inf,short,0.6583376765130196,4.513848175925602,5,far,loose
cal_small,0.006350006350008873,True,True,4.513848175925602,4.513848175925602,0.66235533406574,inf,short,0.6583376765130196,4.513848175925602,6,far,loose
cal_small,0.006350006350008762,True,True,4.513848175925602,4.513848175925602,0.6554580902597,inf,short,0.6583376765130196,4.513848175925602,7,far,loose
cal_small,0.006350006350008759,True,True,4.513848175925602,4.513848175925602,0.6566400274184578,inf,short,0.6583376765130196,4.513848175925602,8,far,loose
cal_small,0.006350006350008759,True,True,4.513848175925602,4.513848175925602,0.6628314733262954,inf,short,0.6583376765130196,4.513848175925602,9,far,loose
cal_small,0.006350006350008719,True,True,4.513848175925602,4.513848175925602,0.6538450055283266,inf,short,0.6583376765130196,4.513848175925602,10,far,loose
cal_small,0.00635000635000877,True,True,4.513848175925602,4.513848175925602,0.6580174403124351,inf,short,0.6583376765130196,4.513848175925602,11,far,loose
cal_small,0.006350006350008667,True,True,4.513848175925602,4.513848175925602,0.6548770052260691,inf,short,0.6583376765130196,4.513848175925602,12,far,loose
cal_small,0.006350006350008701,True,True,4.513848175925602,4.513848175925602,0.6633617079115062,inf,short,0.6583376765130196,4.513848175925602,13,far,loose
cal_small,0.00635000635000879,True,True,4.513848175925602,4.513848175925602,0.6676627755027715,inf,short,0.6583376765130196,4.513848175925602,14,far,loose
cal_small,0.006350006350008692,True,True,4.513848175925602,4.513848175925602,0.6608161289832262,inf,short,0.6583376765130196,4.513848175925602,15,far,loose
cal_small,0.0063500063500087555,True,True,4.513848175925602,4.513848175925602,0.6621836346917709,inf,short,0.6583376765130196,4.513848175925602,16,far,loose
cal_small,0.006350006350008844,True,True,4.513848175925602,4.513848175925602,0.6537166300748983,inf,short,0.6583376765130196,4.513848175925602,17,far,loose
cal_small,0.0063500063500086384,True,True,4.513848175925602,4.513848175925602,0.65528157447831,inf,short,0.6583376765130196,4.513848175925602,18,far,loose
cal_small,0.006350006350008741,True,True,4.513848175925602,4.513848175925602,0.6593386445931613,inf,short,0.6583376765130196,4.513848175925602,19,far,loose
cal_small,0.006350006350008754,True,True,4.513848175925602,4.513848175925602,0.6542754946699275,inf,short,0.6583376765130196,4.513848175925602,20,far,loose
cal_small,0.006350006350008704,True,True,4.513848175925602,4.513848175925602,0.649979018342634,inf,short,0.6583376765130196,4.513848175925602,21,far,loose
cal_small,0.006350006350008712,True,True,4.513848175925602,4.513848175925602,0.6510672740424291,inf,short,0.6583376765130196,4.513848175925602,22,far,loose
cal_small,0.006350006350008758,True,True,4.513848175925602,4.513848175925602,0.6605304054062946,inf,short,0.6583376765130196,4.513848175925602,23,far,loose
cal_small,0.0063500063500088475,True,True,4.513848175925602,4.513848175925602,0.6543287162692337,inf,short,0.6583376765130196,4.513848175925602,24,far,loose
cal_small,0.006350006350008699,True,True,4.513848175925602,4.513848175925602,0.6587699094300457,inf,short,0.6583376765130196,4.513848175925602,25,far,loose
cal_small,0.006350006350008705,True,True,4.513848175925602,4.513848175925602,0.6572258138506565,inf,short,0.6583376765130196,4.513848175925602,26,far,loose
cal_small,0.0063500063500087,True,True,4.513848175925602,4.513848175925602,0.665291725376893,inf,short,0.6583376765130196,4.513848175925602,27,far,loose
cal_small,0.006350006350008764,True,True,4.513848175925602,4.513848175925602,0.6570901708356633,inf,short,0.6583376765130196,4.513848175925602,28,far,loose
cal_small,0.006350006350008687,True,True,4.513848175925602,4.513848175925602,0.6635758056477136,inf,short,0.6583376765130196,4.513848175925602,29,far,loose
cal_small,0.006350006350008597,True,True,4.513848175925602,4.513848175925602,0.6554452743962076,inf,short,0.6583376765130196,4.513848175925602,30,far,loose
cal_small,0.006350006350008734,True,True,4.513848175925602,4.513848175925602,0.6573463843351984,inf,short,0.6583376765130196,4.513848175925602,31,far,loose
cal_small,0.006350006350008838,True,True,4.513848175925602,4.513848175925602,0.662686852806041,inf,short,0.6583376765130196,4.513848175925602,32,far,loose
cal_small,0.006350006350008598,True,True,4.513848175925602,4.513848175925602,0.6513277841555938,inf,short,0.6583376765130196,4.513848175925602,33,far,loose
cal_small,0.006350006350008809,True,True,4.513848175925602,4.513848175925602,0.6507539613900694,inf,short,0.6583376765130196,4.513848175925602,34,far,loose
cal_small,0.0063500063500086905,True,True,4.513848175925602,4.513848175925602,0.6635339269349421,inf,short,0.6583376765130196,4.513848175925602,35,far,loose
cal_small,0.006350006350008784,True,True,4.513848175925602,4.513848175925602,0.6506084013121364,inf,short,0.6583376765130196,4.513848175925602,36,far,loose
cal_small,0.00635000635000876,True,True,4.513848175925602,4.513848175925602,0.6619659886994951,inf,short,0.6583376765130196,4.513848175925602,37,far,loose
cal_small,0.006350006350008784,True,True,4.513848175925602,4.513848175925602,0.6612130893886027,inf,short,0.6583376765130196,4.513848175925602,38,far,loose
cal_small,0.006350006350008841,True,True,4.513848175925602,4.513848175925602,0.6596454514654267,inf,short,0.6583376765130196,4.513848175925602,39,far,loose
cal_small,0.00635000635000868,True,True,4.513848175925602,4.513848175925602,0.6635600388697225,inf,short,0.6583376765130196,4.513848175925602,40,far,loose
cal_small,0.006350006350008794,True,True,4.513848175925602,4.513848175925602,0.6599416495758927,inf,short,0.6583376765130196,4.513848175925602,41,far,loose
cal_small,0.006350006350008784,True,True,4.513848175925602,4.513848175925602,0.6571796177925788,inf,short,0.6583376765130196,4.513848175925602,42,far,loose
cal_small,0.00635000635000872,True,True,4.513848175925602,4.513848175925602,0.6510218028495389,inf,short,0.6583376765130196,4.513848175925602,43,far,loose
cal_small,0.006350006350008765,True,True,4.513848175925602,4.513848175925602,0.6510428639277734,inf,short,0.6583376765130196,4.513848175925602,44,far,loose
cal_small,0.006350006350008624,True,True,4.513848175925602,4.513848175925602,0.6595842340335814,inf,short,0.6583376765130196,4.513848175925602,45,far,loose
cal_small,0.006350006350008673,True,True,4.513848175925602,4.513848175925602,0.6564759588876024,inf,short,0.6583376765130196,4.513848175925602,46,far,loose
cal_small,0.00635000635000872,True,True,4.513848175925602,4.513848175925602,0.6617328611334637,inf,short,0.6583376765130196,4.513848175925602,47,far,loose
cal_small,0.006350006350008647,True,True,4.513848175925602,4.513848175925602,0.6573572520405448,inf,short,0.6583376765130196,4.513848175925602,48,far,loose
cal_small,0.006350006350008624,True,True,4.513848175925602,4.513848175925602,0.6524566721932783,inf,short,0.6583376765130196,4.513848175925602,49,far,loose
cal_small,0.006350006350008715,False,False,0.5930987146739474,0.5964381264106328,0.5964381264106328,0.0012979303613902052,normal,0.5930987146739474,0.5617233285596307,0,near,medium
cal_small,0.006350006350008816,False,False,0.5930987146739474,0.5921065248635085,0.5921065248635085,0.003096190188502208,normal,0.5930987146739474,0.5617233285596307,1,near,medium
cal_small,0.006350006350008697,False,False,0.5930987146739474,0.592786711235002,0.592786711235002,0.001020692672525827,normal,0.5930987146739474,0.5617233285596307,2,near,medium
cal_small,0.0063500063500086705,False,False,0.5930987146739474,0.5939150142172437,0.5939150142172437,0.00019631179051563078,normal,0.5930987146739474,0.5617233285596307,3,near,medium
cal_small,0.006350006350008539,False,False,0.5930987146739474,0.594070873488052,0.594070873488052,0.001346125394334688,normal,0.5930987146739474,0.5617233285596307,4,near,medium
cal_small,0.006350006350008691,False,False,0.5930987146739474,0.5948529120701017,0.5948529120701017,0.001204207154678124,normal,0.5930987146739474,0.5617233285596307,5,near,medium
cal_small,0.006350006350008873,False,False,0.5930987146739474,0.5956875262065173,0.5956875262065173,0.0007167053457875468,normal,0.5930987146739474,0.5617233285596307,6,near,medium
cal_small,0.006350006350008762,False,False,0.5930987146739474,0.5905909279758915,0.5905909279758915,0.0007702404532353584,normal,0.5930987146739474,0.5617233285596307,7,near,medium
cal_small,0.006350006350008759,False,False,0.5930987146739474,0.5918628824584838,0.5918628824584838,0.0008679181556658319,normal,0.5930987146739474,0.5617233285596307,8,near,medium
cal_small,0.006350006350008759,False,False,0.5930987146739474,0.5941065139903737,0.5941065139903737,0.0003565912082918385,normal,0.5930987146739474,0.5617233285596307,9,near,medium
cal_small,0.006350006350008719,False,False,0.5930987146739474,0.5947099452218909,0.5947099452218909,0.0007506028006911359,normal,0.5930987146739474,0.5617233285596307,10,near,medium
cal_small,0.00635000635000877,False,False,0.5930987146739474,0.5954760191512949,0.5954760191512949,0.00112463452889177,normal,0.5930987146739474,0.5617233285596307,11,near,medium
cal_small,0.006350006350008667,False,False,0.5930987146739474,0.5898682221186368,0.5898682221186368,0.0018497417242175078,normal,0.5930987146739474,0.5617233285596307,12,near,medium
cal_small,0.006350006350008701,False,False,0.5930987146739474,0.5938829962604194,0.5938829962604194,0.0005698580530878024,normal,0.5930987146739474,0.5617233285596307,13,near,medium
cal_small,0.00635000635000879,False,False,0.5930987146739474,0.5908134617432845,0.5908134617432845,0.0023647596666551834,normal,0.5930987146739474,0.5617233285596307,14,near,medium
cal_small,0.006350006350008692,False,False,0.5930987146739474,0.5918512667718342,0.5918512667718342,0.001360003924759704,normal,0.5930987146739474,0.5617233285596307,15,near,medium
cal_small,0.0063500063500087555,False,False,0.5930987146739474,0.5921317351009514,0.5921317351009514,0.000370650275952778,normal,0.5930987146739474,0.5617233285596307,16,near,medium
cal_small,0.006350006350008844,False,False,0.5930987146739474,0.5932142340577622,0.5932142340577622,0.000853666155319792,normal,0.5930987146739474,0.5617233285596307,17,near,medium
cal_small,0.0063500063500086384,False,False,0.5930987146739474,0.5905576613967453,0.5905576613967453,0.0027247714155657363,normal,0.5930987146739474,0.5617233285596307,18,near,medium
cal_small,0.006350006350008741,False,False,0.5930987146739474,0.5919243782488951,0.5919243782488951,0.001056598390347395,normal,0.5930987146739474,0.5617233285596307,19,near,medium
cal_small,0.006350006350008754,False,False,0.5930987146739474,0.5874158099081431,0.5874158099081431,0.001767217269665029,normal,0.5930987146739474,0.5617233285596307,20,near,medium
cal_small,0.006350006350008704,False,False,0.5930987146739474,0.5892845884465099,0.5892845884465099,0.0030495841200929865,normal,0.5930987146739474,0.5617233285596307,21,near,medium
cal_small,0.006350006350008712,False,False,0.5930987146739474,0.593032097828026,0.593032097828026,0.0021130968173567162,normal,0.5930987146739474,0.5617233285596307,22,near,medium
cal_small,0.006350006350008758,False,False,0.5930987146739474,0.5951626099333698,0.5951626099333698,0.0005194868979225052,normal,0.5930987146739474,0.5617233285596307,23,near,medium
cal_small,0.0063500063500088475,False,False,0.5930987146739474,0.5929105375208422,0.5929105375208422,0.0010983832171516863,normal,0.5930987146739474,0.5617233285596307,24,near,medium
cal_small,0.006350006350008699,False,False,0.5930987146739474,0.5932589058385962,0.5932589058385962,0.00041593671665961083,normal,0.5930987146739474,0.5617233285596307,25,near,medium
cal_small,0.006350006350008705,False,False,0.5930987146739474,0.5931820833522964,0.5931820833522964,0.0005584119849720586,normal,0.5930987146739474,0.5617233285596307,26,near,medium
cal_small,0.0063500063500087,False,False,0.5930987146739474,0.5964942013306919,0.5964942013306919,0.0012724472686029846,normal,0.5930987146739474,0.5617233285596307,27,near,medium
cal_small,0.006350006350008764,False,False,0.5930987146739474,0.5945528190272263,0.5945528190272263,0.0014195664817295039,normal,0.5930987146739474,0.5617233285596307,28,near,medium
